# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
    0        2.08        2.08        264.654      0.000000     0     0
    1        87.41        89.49        264.607      0.000138     0     0
    2        84.08        173.58        264.509      0.001268     0     0
    3        84.31        257.89        264.43      0.002909     0     0
    4        85.70        343.58        264.37      0.004432     0     0
    5        84.12        427.70        264.311      0.006065     0     0
    6        83.80        511.50        264.242      0.007928     0     0
    7        84.01        595.51        264.154      0.010108     0     0
    8        84.12        679.63        264.019      0.012640     0     0
    9        83.83        763.46        263.767      0.015320     0     0
   10        83.84        847.30        263.204      0.017416     0     0
   11        85.72        933.03        261.858      0.018394     0     0
   12        86.53        1019.55        260.405      0.018601     0     0
   13        87.05        1106.60        258.579      0.018680     0     0
   14        87.19        1193.79        256.481      0.018710     0     0
   15        84.73        1278.52        254.061      0.018722     0     0
   16        83.83        1362.35        251.328      0.018723     0     0
   17        83.79        1446.15        248.275      0.018719     0     0
   18        84.67        1530.81        244.901      0.018708     0     0
   19        83.81        1614.62        241.203      0.018694     0     0
   20        84.67        1699.29        237.178      0.018674     0     0
   21        83.85        1783.14        232.824      0.018650     0     0
   22        84.71        1867.85        228.14      0.018622     0     0
   23        84.66        1952.51        223.122      0.018583     0     0
   24        84.66        2037.17        217.769      0.018539     0     0
   25        84.73        2121.90        212.076      0.018486     0     0
   26        83.81        2205.71        206.042      0.018423     0     0
   27        84.93        2290.64        199.661      0.018352     0     0
   28        84.67        2375.31        192.928      0.018261     0     0
   29        84.71        2460.02        185.836      0.018160     0     0
   30        84.86        2544.88        178.376      0.018037     0     0
   31        83.89        2628.77        170.537      0.017895     0     0
   32        84.59        2713.36        162.302      0.017729     0     0
   33        84.70        2798.07        153.649      0.017528     0     0
   34        84.70        2882.77        144.546      0.017293     0     0
   35        85.82        2968.59        134.946      0.017007     0     0
   36        84.73        3053.32        124.781      0.016660     0     0
   37        87.60        3140.92        113.937      0.016232     0     0
   38        87.33        3228.25        102.225      0.015683     0     0
   39        88.37        3316.63        89.2801      0.014948     0     0
   40        88.77        3405.39        74.2738      0.013874     0     0
   41        89.19        3494.58        54.47      0.011912     0     0
   42        101.29        3595.87        32.681      0.008459     0     0
   43        116.62        3712.49        24.3861      0.006399     0     0
   44        344.95        4057.44        18.782      0.004377     0     0
   45        367.61        4425.05        15.2247      0.002773     0     0
   46        387.71        4812.77        13.4249      0.001839     0     0
   47        413.46        5226.22        12.353      0.001238     0     0
   48        423.47        5649.70        11.5574      0.000774     0     0
   49        442.17        6091.87        11.0617      0.000458     0     0
   50        684.77        6776.63        10.7543      0.000248     0     0
   51        453.39        7230.03        10.6297      0.000161     0     0
   52        687.93        7917.96        10.5235      0.000086     0     0
   53        463.36        8381.32        10.4725      0.000049     0     0
   54        699.30        9080.63        10.4415      0.000028     0     0
   55        465.26        9545.88        10.4271      0.000018     0     0
   56        467.00        10012.89        10.4162      0.000011     0     0
   57        707.94        10720.83        10.4077      0.000005     0     0
    0        235.26        10956.08        10.4046      0.000003     0     0
    1        237.95        11194.03        10.4044      0.000003     0     0
    2        234.01        11428.04        10.4044      0.000003     0     0
    3        235.19        11663.23        10.4044      0.000003     0     0
    4        234.11        11897.34        10.4045      0.000003     0     0
   58        2.15        11899.49        10.4045      0.000003     0     0
