# Kona Param. Contn. convergence history (opt tol = 1.448284e-06 | feas tol = 2.256700e-05)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      1.384e+02      1.384e+02     1.4483e+01     0.0000e+00     2.2567e+02     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.3083e+00     0.0000e+00     1.0190e+01     

      1         0         8     -3.727e+01      4.487e+04     1.7397e+02     1.9959e+03     2.2499e+02      3.739e+04     1.7719e+03     1.7592e+02     1.155782e-01          2.7434e+01     9.0126e+01     1.0125e+01     
      1         1        17      7.864e+02      1.928e+03     2.1882e+01     3.7018e+02     1.2217e+01      3.475e+03     3.1687e+02     3.6633e-03     1.155782e-01          3.4732e+00     2.2738e+01     1.0549e+00     

      2         0        33     -2.187e+02     -7.910e+00     1.1926e+01     9.2043e+01     4.2962e+00      1.380e+03     7.2770e+01     2.3155e-01     8.282782e-02          1.6755e+00     5.6752e+00     4.6946e-01     
      2         1        42     -4.542e+02     -3.769e+02     8.2303e+00     3.0949e+01     2.6421e+00      1.252e+03     1.4792e+01     9.2011e-06     8.282782e-02          9.4074e-01     1.8070e+00     3.3022e-01     

      3         0        60     -5.314e+02     -4.837e+02     7.3926e+00     1.7570e+01     2.0276e+00      1.205e+03     1.8626e+00     2.0433e-03     7.928680e-02          8.1024e-01     9.1579e-01     2.9315e-01     
      3         1        69     -5.375e+02     -4.926e+02     7.2872e+00     1.6209e+01     1.9664e+00      1.209e+03     4.6674e-02     3.0122e-07     7.928680e-02          7.8924e-01     8.3990e-01     2.9306e-01     

      4         0        78     -5.445e+02     -5.017e+02     7.1227e+00     1.5728e+01     1.8884e+00      1.161e+03     4.7701e-02     8.2348e-04     7.700667e-02          7.6814e-01     8.1426e-01     2.8489e-01     
      4         1        87     -5.446e+02     -5.019e+02     7.1172e+00     1.5700e+01     1.8876e+00      1.161e+03     4.3340e-04     4.3366e-08     7.700667e-02          7.6711e-01     8.1442e-01     2.8496e-01     

      5         0        98     -5.759e+02     -5.424e+02     6.3648e+00     1.3561e+01     1.5405e+00      9.349e+02     6.5897e-02     1.6527e-02     6.662411e-02          6.6995e-01     6.9741e-01     2.4806e-01     
      5         1       107     -5.779e+02     -5.441e+02     6.3459e+00     1.3524e+01     1.5520e+00      9.355e+02     5.6179e-04     4.0255e-05     6.662411e-02          6.6930e-01     6.9945e-01     2.4847e-01     

      6         0       116     -6.276e+02     -6.061e+02     5.1255e+00     1.0272e+01     1.0504e+00      5.637e+02     1.8698e-01     4.2624e-02     5.022552e-02          5.1462e-01     5.2229e-01     1.9499e-01     
      6         1       127     -6.326e+02     -6.106e+02     5.0562e+00     1.0152e+01     1.0788e+00      5.646e+02     5.9272e-04     2.0241e-05     5.022552e-02          5.1104e-01     5.2145e-01     1.9678e-01     

      7         0       138     -6.758e+02     -6.619e+02     3.9313e+00     7.4715e+00     7.1469e-01      2.311e+02     1.8677e-01     3.2941e-02     3.632668e-02          3.7545e-01     3.7680e-01     1.5462e-01     
      7         1       149     -6.800e+02     -6.656e+02     3.8660e+00     7.3427e+00     7.3482e-01      2.318e+02     1.0738e-03     3.0467e-06     3.632668e-02          3.7285e-01     3.7369e-01     1.5637e-01     

      8         0       160     -7.144e+02     -7.052e+02     2.8617e+00     5.2092e+00     4.8398e-01     -5.567e+01     1.7722e-01     2.5463e-02     2.503398e-02          2.5917e-01     2.6029e-01     1.2514e-01     
      8         1       171     -7.175e+02     -7.079e+02     2.8060e+00     5.0815e+00     4.9737e-01     -5.530e+01     1.6683e-03     3.2061e-06     2.503398e-02          2.5764e-01     2.5585e-01     1.2702e-01     

      9         0       182     -7.421e+02     -7.353e+02     1.9700e+00     3.4774e+00     3.3924e-01     -2.864e+02     1.5516e-01     2.1627e-02     1.646124e-02          1.7007e-01     1.7214e-01     1.0640e-01     
      9         1       193     -7.440e+02     -7.368e+02     1.9274e+00     3.3667e+00     3.4650e-01     -2.863e+02     2.2685e-03     4.5458e-06     1.646124e-02          1.6869e-01     1.6815e-01     1.0812e-01     

     10         0       202     -7.558e+02     -7.496e+02     1.4555e+00     2.5163e+00     2.7836e-01     -4.118e+02     6.9541e-02     1.2107e-02     1.200791e-02          1.2294e-01     1.2343e-01     9.9145e-02     
     10         1       213     -7.563e+02     -7.499e+02     1.4404e+00     2.4706e+00     2.7991e-01     -4.117e+02     1.4737e-03     5.0077e-06     1.200791e-02          1.2224e-01     1.2229e-01     9.9449e-02     

     11         0       224     -7.617e+02     -7.555e+02     1.1933e+00     2.0379e+00     2.4996e-01     -4.757e+02     2.4929e-02     5.5938e-03     9.793171e-03          9.9327e-02     9.9290e-02     9.5274e-02     
     11         1       235     -7.619e+02     -7.555e+02     1.1893e+00     2.0227e+00     2.4991e-01     -4.757e+02     3.5559e-04     2.1231e-07     9.793171e-03          9.9183e-02     9.8994e-02     9.5197e-02     

     12         0       244     -7.657e+02     -7.595e+02     9.9137e-01     1.6821e+00     2.2794e-01     -5.264e+02     1.9562e-02     5.0469e-03     8.061165e-03          8.2075e-02     8.1617e-02     9.1761e-02     
     12         1       255     -7.658e+02     -7.594e+02     9.8847e-01     1.6711e+00     2.2755e-01     -5.264e+02     3.1828e-04     2.1053e-07     8.061165e-03          8.1731e-02     8.1414e-02     9.1590e-02     

     13         0       266     -7.689e+02     -7.624e+02     8.0637e-01     1.3643e+00     2.0844e-01     -5.726e+02     1.8923e-02     5.8456e-03     6.503563e-03          6.6650e-02     6.5960e-02     8.8083e-02     
     13         1       279     -7.689e+02     -7.623e+02     8.0444e-01     1.3533e+00     2.0750e-01     -5.726e+02     3.1032e-04     5.1565e-07     6.503563e-03          6.6481e-02     6.5676e-02     8.7713e-02     

     14         0       290     -7.711e+02     -7.643e+02     6.4877e-01     1.0945e+00     1.9099e-01     -6.117e+02     1.5878e-02     5.9153e-03     5.195499e-03          5.3672e-02     5.2711e-02     8.4003e-02     
     14         1       303     -7.711e+02     -7.642e+02     6.4732e-01     1.0850e+00     1.8961e-01     -6.116e+02     2.4386e-04     4.4270e-07     5.195499e-03          5.3506e-02     5.2398e-02     8.3471e-02     

     15         0       314     -7.725e+02     -7.653e+02     5.2547e-01     8.8393e-01     1.7547e-01     -6.419e+02     1.1214e-02     4.9881e-03     4.187078e-03          4.3478e-02     4.2427e-02     7.9649e-02     
     15         1       329     -7.724e+02     -7.652e+02     5.2457e-01     8.7714e-01     1.7398e-01     -6.419e+02     1.4166e-04     1.9012e-06     4.187078e-03          4.3397e-02     4.2132e-02     7.9049e-02     

     16         0       342     -7.732e+02     -7.657e+02     4.2520e-01     7.1414e-01     1.6070e-01     -6.663e+02     8.2734e-03     4.4216e-03     3.374985e-03          3.5212e-02     3.4198e-02     7.4898e-02     
     16         1       357     -7.731e+02     -7.656e+02     4.2468e-01     7.0894e-01     1.5909e-01     -6.663e+02     9.0759e-05     4.0916e-07     3.374985e-03          3.5182e-02     3.3916e-02     7.4239e-02     

     17         0       370     -7.734e+02     -7.658e+02     3.4273e-01     5.7488e-01     1.4598e-01     -6.861e+02     6.2377e-03     3.9275e-03     2.711458e-03          2.8412e-02     2.7466e-02     6.9677e-02     
     17         1       385     -7.733e+02     -7.657e+02     3.4239e-01     5.7091e-01     1.4434e-01     -6.861e+02     6.7044e-05     2.9830e-08     2.711458e-03          2.8416e-02     2.7220e-02     6.8969e-02     

     18         0       398     -7.733e+02     -7.655e+02     2.7426e-01     4.5957e-01     1.3106e-01     -7.024e+02     4.8413e-03     3.4939e-03     2.163896e-03          2.2750e-02     2.1920e-02     6.3952e-02     
