# Kona Param. Contn. convergence history (opt tol = 1.073177e-06 | feas tol = 5.856912e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1     -5.544e+00     -5.544e+00     1.0732e+01     0.0000e+00     5.8569e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.9975e+00     0.0000e+00     5.9975e+00     

      1         0         8     -3.002e+00     -1.322e+00     7.7484e+00     1.4642e-01     5.7620e+01      6.881e+00     3.7093e+00     2.6208e-03     9.995000e-01          1.0020e+00     1.4994e-02     5.0000e+00     
      1         1        17     -3.002e+00     -1.321e+00     7.7484e+00     1.4650e-01     5.7620e+01      6.881e+00     3.7093e+00     2.6244e-03     9.995000e-01          1.0020e+00     1.5004e-02     5.0000e+00     

      2         0        35     -3.026e+00      3.170e-01     7.7460e+00     2.9040e-01     5.7620e+01      6.885e+00     3.7098e+00     2.6243e-03     9.990000e-01          1.0020e+00     2.7517e-02     5.0000e+00     
      2         1        42     -3.012e+00      3.496e-01     7.7476e+00     2.9285e-01     5.7620e+01      6.877e+00     3.7077e+00     5.2426e-03     9.990000e-01          1.0040e+00     2.9997e-02     5.0000e+00     

      3         0        60     -3.270e+00      1.814e+01     7.7215e+00     1.8581e+00     5.7612e+01      6.974e+00     3.7124e+00     5.4681e-03     9.935750e-01          1.0071e+00     1.6594e-01     4.9997e+00     
      3         1        69     -3.116e+00      1.861e+01     7.7390e+00     1.8930e+00     5.7609e+01      6.890e+00     3.6896e+00     3.3774e-02     9.935750e-01          1.0257e+00     1.9424e-01     4.9989e+00     

      4         0        87     -3.529e+00      4.702e+01     7.6968e+00     4.3909e+00     5.7568e+01      7.247e+00     3.6963e+00     3.3995e-02     9.849870e-01          1.0254e+00     4.1154e-01     4.9961e+00     
      4         1        96     -3.283e+00      4.784e+01     7.7254e+00     4.4540e+00     5.7554e+01      7.113e+00     3.6592e+00     7.9104e-02     9.849870e-01          1.0599e+00     4.5818e-01     4.9941e+00     

      5         0       116     -3.697e+00      7.614e+01     7.6825e+00     6.9422e+00     5.7469e+01      7.720e+00     3.6651e+00     7.9305e-02     9.765213e-01          1.0593e+00     6.7478e-01     4.9875e+00     
      5         1       125     -3.449e+00      7.691e+01     7.7124e+00     7.0033e+00     5.7455e+01      7.586e+00     3.6273e+00     1.2401e-01     9.765213e-01          1.0934e+00     7.2202e-01     4.9854e+00     

      6         0       147     -3.875e+00      1.056e+02     7.6676e+00     9.5278e+00     5.7323e+01      8.467e+00     3.6325e+00     1.2430e-01     9.679861e-01          1.0923e+00     9.4155e-01     4.9747e+00     
      6         1       158     -3.619e+00      1.064e+02     7.6995e+00     9.5870e+00     5.7308e+01      8.332e+00     3.5932e+00     1.6954e-01     9.679861e-01          1.1269e+00     9.9033e-01     4.9726e+00     

      7         0       182     -4.060e+00      1.357e+02     7.6523e+00     1.2173e+01     5.7124e+01      9.531e+00     3.5977e+00     1.6996e-01     9.592609e-01          1.1253e+00     1.2145e+00     4.9573e+00     
      7         1       193     -3.794e+00      1.364e+02     7.6868e+00     1.2230e+01     5.7107e+01      9.393e+00     3.5562e+00     2.1638e-01     9.592609e-01          1.1608e+00     1.2655e+00     4.9553e+00     

      8         0       217     -4.253e+00      1.668e+02     7.6355e+00     1.4908e+01     5.6862e+01      1.098e+01     3.5604e+00     2.1695e-01     9.501960e-01          1.1584e+00     1.4967e+00     4.9355e+00     
      8         1       228     -3.973e+00      1.675e+02     7.6736e+00     1.4963e+01     5.6843e+01      1.084e+01     3.5155e+00     2.6538e-01     9.501960e-01          1.1953e+00     1.5506e+00     4.9331e+00     

      9         0       252     -4.452e+00      1.992e+02     7.6166e+00     1.7764e+01     5.6526e+01      1.293e+01     3.5194e+00     2.6615e-01     9.406329e-01          1.1920e+00     1.7907e+00     4.9068e+00     
      9         1       263     -4.155e+00      1.999e+02     7.6592e+00     1.7817e+01     5.6505e+01      1.279e+01     3.4701e+00     3.1749e-01     9.406329e-01          1.2310e+00     1.8485e+00     4.9041e+00     

     10         0       287     -4.666e+00      2.332e+02     7.5956e+00     2.0772e+01     5.6098e+01      1.554e+01     3.4737e+00     3.1851e-01     9.303864e-01          1.2264e+00     2.0994e+00     4.8701e+00     
     10         1       298     -4.345e+00      2.339e+02     7.6439e+00     2.0821e+01     5.6073e+01      1.539e+01     3.4187e+00     3.7385e-01     9.303864e-01          1.2682e+00     2.1620e+00     4.8672e+00     

     11         0       324     -4.903e+00      2.691e+02     7.5722e+00     2.3961e+01     5.5554e+01      1.905e+01     3.4219e+00     3.7519e-01     9.192287e-01          1.2618e+00     2.4250e+00     4.8234e+00     
     11         1       337     -4.561e+00      2.697e+02     7.6266e+00     2.4004e+01     5.5524e+01      1.890e+01     3.3597e+00     4.3588e-01     9.192287e-01          1.3071e+00     2.4935e+00     4.8198e+00     

     12         0       363     -5.179e+00      3.072e+02     7.5447e+00     2.7359e+01     5.4858e+01      2.383e+01     3.3623e+00     4.3765e-01     9.068735e-01          1.2985e+00     2.7695e+00     4.7638e+00     
     12         1       378     -4.808e+00      3.077e+02     7.6071e+00     2.7392e+01     5.4822e+01      2.370e+01     3.2907e+00     5.0547e-01     9.068735e-01          1.3484e+00     2.8451e+00     4.7595e+00     

