# Kona Param. Contn. convergence history (opt tol = 1.250000e-08 | feas tol = 5.830952e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      5.556e-02      5.556e-02     1.2500e-01     0.0000e+00     5.8310e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.1111e-01     0.0000e+00     1.0000e+01     

      1         0        10      5.554e-02      2.971e+00     1.2498e-01     4.9993e-01     5.8310e+01      1.298e-03     4.2862e-04     4.2863e-05     9.991426e-01          1.1110e-01     8.5736e-02     1.0000e+01     
      1         1        23      5.554e-02      2.973e+00     1.2498e-01     5.0035e-01     5.8309e+01      1.298e-03     2.0217e-08     8.4016e-09     9.991426e-01          1.1110e-01     8.5811e-02     1.0000e+01     

      2         0        40      5.473e-02      1.807e+02     1.2385e-01     3.0980e+01     5.8257e+01      5.042e+00     1.5947e+00     1.5662e-01     9.469106e-01          1.1010e-01     5.3133e+00     1.0004e+01     
      2         1        57      5.472e-02      1.796e+02     1.1960e-01     3.0784e+01     5.6582e+01      6.180e+00     1.0904e-03     2.0679e-08     9.469106e-01          1.0457e-01     5.2860e+00     9.7164e+00     

      3         0        74      5.404e-02      3.136e+02     1.1190e-01     5.3769e+01     5.3679e+01      2.500e+01     1.0898e+00     1.0583e-02     9.020469e-01          9.4585e-02     9.2369e+00     9.2275e+00     
      3         1        91      5.408e-02      3.016e+02     1.1016e-01     5.1714e+01     5.2696e+01      2.899e+01     1.9553e-03     5.6978e-09     9.020469e-01          9.2239e-02     8.8860e+00     9.0567e+00     

      4         0       108      5.245e-02      4.942e+02     8.5469e-02     8.4738e+01     3.9168e+01      1.923e+02     4.4460e+00     8.5672e-01     7.729342e-01          5.2365e-02     1.4560e+01     6.7494e+00     
      4         1       125      5.274e-02      4.145e+02     8.4234e-02     7.1072e+01     3.7559e+01      2.135e+02     9.9083e-02     1.0402e-07     7.729342e-01          5.5439e-02     1.2213e+01     6.4614e+00     

      5         0       142      4.986e-02      1.877e+00     6.0767e-02     3.3858e-01     1.0165e-01      6.504e+02     2.5449e+01     9.1713e+00     4.401083e-01          2.4623e-02     1.0711e-01     3.0147e-02     
      5         1       159      5.172e-02      1.401e+02     3.1387e-02     2.4022e+01     1.0493e+01      5.424e+02     7.5944e+00     4.1014e-04     4.401083e-01          1.4101e-02     4.1291e+00     1.8095e+00     

      6         0       193      5.250e-02      8.940e-01     1.2171e-02     1.6377e-01     4.9162e-02      2.396e+02     9.0602e+00     2.9646e+00     1.575726e-01          6.5207e-03     4.9186e-02     1.4355e-02     
      6         1       214      5.367e-02      5.352e+01     5.7831e-03     9.1687e+00     3.1623e+00      2.622e+02     9.6576e-01     1.6039e-05     1.575726e-01          4.4602e-03     1.5744e+00     5.4597e-01     

      7         0       264      5.521e-02      9.705e-02     5.4691e-03     8.1645e-03     2.3855e-03      3.173e+01     1.1997e+00     3.8068e-01     2.069583e-02          4.6064e-03     2.4466e-03     6.2341e-04     
      7         1       309      5.443e-02      7.099e+00     4.3495e-03     1.2081e+00     3.8585e-01      3.822e+01     1.5653e-02     1.1604e-07     2.069583e-02          4.3448e-03     2.0724e-01     6.6608e-02     

      8         0       346      5.381e-02      5.601e-02     4.1062e-03     4.2483e-04     1.2104e-04      8.188e-01     2.8877e-02     8.9277e-03     4.971355e-04          4.1027e-03     1.2627e-04     2.2046e-05     
      8         1       399      4.796e-02      2.214e-01     1.2807e-03     2.9736e-02     9.2867e-03      9.811e-01     7.3767e-04     1.0477e-07     4.971355e-04          1.2796e-03     5.1019e-03     1.6019e-03     

      9         0       440      4.739e-02      4.949e-02     3.5560e-04     3.6111e-04     1.1139e-04      4.949e-02     5.0680e-04     1.1139e-04     0.000000e+00          3.5529e-04     6.2973e-05     1.9435e-05     
      9         1       481      4.734e-02      4.734e-02     2.9949e-09     1.5630e-08     1.3022e-09      4.734e-02     1.5914e-08     1.3022e-09     0.000000e+00          2.3067e-09     4.5278e-09     1.3022e-09     
