# Kona Param. Contn. convergence history (opt tol = 1.341641e-05 | feas tol = 1.424781e-04)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      9.000e+01      9.000e+01     1.3416e+01     0.0000e+00     1.4248e+02     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.0000e+00     0.0000e+00     1.1000e+01     

      1         0        10      8.991e+01      1.001e+02     1.3410e+01     7.1063e-01     1.4248e+02      4.752e-02     3.5535e-04     3.5725e-05     9.995000e-01          9.9950e-01     5.5000e-02     1.1001e+01     
      1         1        95      8.991e+01      1.001e+02     1.3410e+01     7.1099e-01     1.4248e+02      4.752e-02     2.4578e-06     2.9208e-06     9.995000e-01          9.9950e-01     5.5032e-02     1.1001e+01     

      2         0       180      8.977e+01      1.173e+02     1.3398e+01     1.9311e+00     1.4248e+02      1.408e-01     3.9169e-03     4.8127e-03     9.986422e-01          9.9927e-01     1.4947e-01     1.1001e+01     
      2         1       265      8.977e+01      1.173e+02     1.3398e+01     1.9313e+00     1.4248e+02      1.408e-01     3.4631e-03     3.6916e-03     9.986422e-01          9.9950e-01     1.4949e-01     1.1001e+01     

      3         0       435      8.909e+01      2.044e+02     1.3340e+01     8.0827e+00     1.4246e+02      8.368e-01     3.5005e-02     2.7575e-02     9.943237e-01          9.9811e-01     6.2564e-01     1.1001e+01     
      3         1       520      8.904e+01      2.047e+02     1.3341e+01     8.1071e+00     1.4243e+02      8.376e-01     2.0728e-02     2.1502e-02     9.943237e-01          9.9921e-01     6.2769e-01     1.1001e+01     

      4         0       690      8.838e+01      2.924e+02     1.3285e+01     1.4297e+01     1.4237e+02      1.919e+00     4.7584e-02     3.8648e-02     9.900037e-01          9.9611e-01     1.1069e+00     1.0996e+01     
      4         1       775      8.831e+01      2.928e+02     1.3285e+01     1.4321e+01     1.4234e+02      1.923e+00     3.1936e-02     2.6845e-02     9.900037e-01          9.9754e-01     1.1092e+00     1.0998e+01     

      5         0       945      8.763e+01      3.814e+02     1.3231e+01     2.0578e+01     1.4222e+02      3.418e+00     5.3369e-02     3.8627e-02     9.856535e-01          9.9464e-01     1.5936e+00     1.0988e+01     
      5         1      1030      8.753e+01      3.818e+02     1.3230e+01     2.0599e+01     1.4218e+02      3.428e+00     3.2507e-02     2.6010e-02     9.856535e-01          9.9388e-01     1.5960e+00     1.0991e+01     

      6         0      1200      8.683e+01      4.725e+02     1.3174e+01     2.7003e+01     1.4200e+02      5.400e+00     5.1285e-02     3.3520e-02     9.812103e-01          9.9009e-01     2.0920e+00     1.0976e+01     
      6         1      1285      8.672e+01      4.727e+02     1.3171e+01     2.7017e+01     1.4196e+02      5.416e+00     2.8780e-02     2.0672e-02     9.812103e-01          9.8863e-01     2.0941e+00     1.0980e+01     

      7         0      1455      8.599e+01      5.667e+02     1.3109e+01     3.3658e+01     1.4171e+02      7.977e+00     4.8325e-02     3.2748e-02     9.766007e-01          9.8600e-01     2.6095e+00     1.0964e+01     
      7         1      1540      8.592e+01      5.668e+02     1.3109e+01     3.3664e+01     1.4168e+02      8.001e+00     3.0668e-02     2.1395e-02     9.766007e-01          9.8477e-01     2.6110e+00     1.0966e+01     

      8         0      1710      8.517e+01      6.657e+02     1.3049e+01     4.0640e+01     1.4134e+02      1.131e+01     5.6347e-02     3.5323e-02     9.717418e-01          9.8104e-01     3.1518e+00     1.0941e+01     
      8         1      1795      8.508e+01      6.657e+02     1.3048e+01     4.0639e+01     1.4130e+02      1.135e+01     3.3213e-02     2.3771e-02     9.717418e-01          9.7982e-01     3.1529e+00     1.0942e+01     

      9         0      1965      8.430e+01      7.706e+02     1.2983e+01     4.8044e+01     1.4086e+02      1.566e+01     6.2005e-02     3.8876e-02     9.665486e-01          9.7550e-01     3.7268e+00     1.0910e+01     
      9         1      2050      8.419e+01      7.705e+02     1.2981e+01     4.8034e+01     1.4082e+02      1.572e+01     3.6100e-02     2.7270e-02     9.665486e-01          9.7629e-01     3.7275e+00     1.0911e+01     

     10         0      2220      8.332e+01      8.833e+02     1.2910e+01     5.5990e+01     1.4026e+02      2.140e+01     6.8646e-02     4.0913e-02     9.609071e-01          9.7100e-01     4.3444e+00     1.0869e+01     
     10         1      2305      8.323e+01      8.830e+02     1.2909e+01     5.5966e+01     1.4021e+02      2.150e+01     3.8886e-02     2.9896e-02     9.609071e-01          9.6931e-01     4.3445e+00     1.0871e+01     

