# Kona Param. Contn. convergence history (opt tol = 4.898979e-06 | feas tol = 4.274342e-05)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      1.200e+01      1.200e+01     4.8990e+00     0.0000e+00     4.2743e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.0000e+00     0.0000e+00     1.1000e+01     

      1         0        10      1.197e+01      1.409e+01     4.9018e+00     4.9539e-01     4.2742e+01      1.516e-02     5.7574e-04     5.8077e-05     9.988382e-01          1.0023e+00     1.2780e-01     1.1000e+01     
      1         1        19      1.197e+01      1.410e+01     4.9018e+00     4.9594e-01     4.2742e+01      1.516e-02     3.2328e-08     9.6070e-11     9.988382e-01          1.0023e+00     1.2795e-01     1.1000e+01     

      2         0        28      1.187e+01      2.204e+01     4.9125e+00     2.3734e+00     4.2734e+01      9.465e-02     8.2782e-03     8.1396e-04     9.944442e-01          1.0111e+00     6.1232e-01     1.0999e+01     
      2         1        37      1.187e+01      2.206e+01     4.9121e+00     2.3805e+00     4.2725e+01      9.472e-02     2.1982e-06     3.2397e-08     9.944442e-01          1.0111e+00     6.1415e-01     1.0997e+01     

      3         0        46      1.176e+01      3.000e+01     4.9221e+00     4.2567e+00     4.2701e+01      2.090e-01     8.3791e-03     7.4221e-04     9.900813e-01          1.0198e+00     1.0982e+00     1.0991e+01     
      3         1        55      1.176e+01      3.002e+01     4.9218e+00     4.2623e+00     4.2692e+01      2.093e-01     3.3113e-06     1.1267e-07     9.900813e-01          1.0198e+00     1.0997e+00     1.0989e+01     

      4         0        64      1.165e+01      3.801e+01     4.9310e+00     6.1543e+00     4.2651e+01      3.610e-01     8.6254e-03     6.9065e-04     9.856998e-01          1.0285e+00     1.5877e+00     1.0979e+01     
      4         1        73      1.165e+01      3.803e+01     4.9309e+00     6.1584e+00     4.2642e+01      3.617e-01     5.3896e-06     2.8490e-07     9.856998e-01          1.0285e+00     1.5888e+00     1.0977e+01     

      5         0        82      1.154e+01      4.619e+01     4.9394e+00     8.0894e+00     4.2582e+01      5.567e-01     9.0626e-03     6.5652e-04     9.812355e-01          1.0373e+00     2.0869e+00     1.0962e+01     
      5         1        91      1.154e+01      4.620e+01     4.9394e+00     8.0921e+00     4.2573e+01      5.579e-01     1.0385e-05     6.1603e-07     9.812355e-01          1.0373e+00     2.0876e+00     1.0960e+01     

      6         0       100      1.142e+01      5.464e+01     4.9473e+00     1.0091e+01     4.2492e+01      8.060e-01     9.7828e-03     6.3834e-04     9.766108e-01          1.0463e+00     2.6028e+00     1.0940e+01     
      6         1       109      1.143e+01      5.465e+01     4.9474e+00     1.0092e+01     4.2482e+01      8.081e-01     1.7366e-05     1.1898e-06     9.766108e-01          1.0464e+00     2.6031e+00     1.0937e+01     

      7         0       118      1.130e+01      6.349e+01     4.9547e+00     1.2187e+01     4.2376e+01      1.124e+00     1.0842e-02     6.3261e-04     9.717446e-01          1.0557e+00     3.1431e+00     1.0911e+01     
      7         1       127      1.131e+01      6.349e+01     4.9549e+00     1.2186e+01     4.2365e+01      1.128e+00     2.6101e-05     2.1194e-06     9.717446e-01          1.0558e+00     3.1428e+00     1.0908e+01     

      8         0       136      1.117e+01      7.287e+01     4.9616e+00     1.4409e+01     4.2229e+01      1.535e+00     1.2332e-02     6.3898e-04     9.665451e-01          1.0657e+00     3.7153e+00     1.0874e+01     
      8         1       145      1.117e+01      7.286e+01     4.9618e+00     1.4405e+01     4.2216e+01      1.540e+00     3.7172e-05     3.5640e-06     9.665451e-01          1.0658e+00     3.7144e+00     1.0871e+01     

      9         0       154      1.103e+01      8.292e+01     4.9677e+00     1.6790e+01     4.2042e+01      2.071e+00     1.4398e-02     6.6238e-04     9.609024e-01          1.0763e+00     4.3281e+00     1.0827e+01     
      9         1       163      1.103e+01      8.290e+01     4.9679e+00     1.6783e+01     4.2027e+01      2.080e+00     5.2227e-05     5.8579e-06     9.609024e-01          1.0764e+00     4.3262e+00     1.0823e+01     

     10         0       172      1.087e+01      9.381e+01     4.9727e+00     1.9371e+01     4.1803e+01      2.787e+00     1.7261e-02     7.2024e-04     9.546786e-01          1.0877e+00     4.9914e+00     1.0766e+01     
     10         1       181      1.087e+01      9.376e+01     4.9730e+00     1.9358e+01     4.1786e+01      2.801e+00     7.4966e-05     1.0311e-05     9.546786e-01          1.0878e+00     4.9880e+00     1.0762e+01     

     11         0       190      1.069e+01      1.057e+02     4.9763e+00     2.2195e+01     4.1496e+01      3.766e+00     2.1267e-02     8.5881e-04     9.476937e-01          1.1002e+00     5.7159e+00     1.0688e+01     
     11         1       199      1.070e+01      1.056e+02     4.9764e+00     2.2174e+01     4.1475e+01      3.788e+00     1.1314e-04     1.9722e-05     9.476937e-01          1.1002e+00     5.7104e+00     1.0683e+01     

     12         0       208      1.049e+01      1.189e+02     4.9776e+00     2.5312e+01     4.1097e+01      5.144e+00     2.6956e-02     1.1805e-03     9.397044e-01          1.1140e+00     6.5139e+00     1.0586e+01     
     12         1       217      1.049e+01      1.187e+02     4.9775e+00     2.5278e+01     4.1071e+01      5.180e+00     1.8190e-04     3.7785e-05     9.397044e-01          1.1139e+00     6.5050e+00     1.0579e+01     

     13         0       228      1.026e+01      1.333e+02     4.9772e+00     2.8733e+01     4.0575e+01      7.124e+00     3.3598e-02     2.1266e-03     9.304887e-01          1.1293e+00     7.3876e+00     1.0453e+01     
     13         1       239      1.026e+01      1.330e+02     4.9745e+00     2.8677e+01     4.0543e+01      7.180e+00     4.1964e-05     1.3729e-04     9.304887e-01          1.1289e+00     7.3730e+00     1.0444e+01     

     14         0       250      9.973e+00      1.496e+02     4.9690e+00     3.2604e+01     3.9864e+01      1.016e+01     4.6246e-02     3.6667e-03     9.192987e-01          1.1465e+00     8.3718e+00     1.0271e+01     
     14         1       261      9.972e+00      1.492e+02     4.9653e+00     3.2510e+01     3.9822e+01      1.025e+01     8.9017e-05     2.6475e-04     9.192987e-01          1.1458e+00     8.3471e+00     1.0260e+01     

     15         0       272      9.626e+00      1.676e+02     4.9508e+00     3.6890e+01     3.8886e+01      1.495e+01     6.3092e-02     6.6711e-03     9.055297e-01          1.1656e+00     9.4547e+00     1.0019e+01     
     15         1       283      9.624e+00      1.669e+02     4.9456e+00     3.6736e+01     3.8832e+01      1.511e+01     1.9023e-04     5.1516e-04     9.055297e-01          1.1645e+00     9.4143e+00     1.0006e+01     

     16         0       294      9.190e+00      1.872e+02     4.9153e+00     4.1564e+01     3.7504e+01      2.291e+01     8.7869e-02     1.3036e-02     8.879209e-01          1.1869e+00     1.0624e+01     9.6642e+00     
     16         1       307      9.187e+00      1.861e+02     4.9090e+00     4.1306e+01     3.7438e+01      2.318e+01     6.8901e-05     6.0724e-05     8.879209e-01          1.1852e+00     1.0555e+01     9.6473e+00     

     17         0       318      8.624e+00      2.074e+02     4.8493e+00     4.6395e+01     3.5493e+01      3.687e+01     1.2116e-01     2.7411e-02     8.643417e-01          1.2101e+00     1.1809e+01     9.1472e+00     
     17         1       331      8.619e+00      2.055e+02     4.8395e+00     4.5963e+01     3.5421e+01      3.726e+01     2.1689e-04     1.9200e-04     8.643417e-01          1.2067e+00     1.1697e+01     9.1287e+00     

     18         0       342      7.862e+00      2.250e+02     4.7226e+00     5.0674e+01     3.2471e+01      6.260e+01     1.5191e-01     6.3639e-02     8.307688e-01          1.2326e+00     1.2815e+01     8.3699e+00     
     18         1       355      7.855e+00      2.221e+02     4.7086e+00     4.9986e+01     3.2429e+01      6.291e+01     7.4588e-04     6.5772e-04     8.307688e-01          1.2254e+00     1.2642e+01     8.3591e+00     

     19         0       366      6.809e+00      2.320e+02     4.4735e+00     5.2507e+01     2.7790e+01      1.116e+02     1.0720e-01     1.6605e-01     7.787984e-01          1.2474e+00     1.3141e+01     7.1646e+00     
     19         1       383      6.792e+00      2.281e+02     4.4517e+00     5.1623e+01     2.7916e+01      1.103e+02     1.4795e-03     4.9970e-04     7.787984e-01          1.2287e+00     1.2929e+01     7.1939e+00     

     20         0       398      5.227e+00      2.081e+02     3.9722e+00     4.7280e+01     2.0379e+01      2.008e+02     5.2415e-01     5.0339e-01     6.882155e-01          1.2041e+00     1.1575e+01     5.2438e+00     
     20         1       415      5.323e+00      2.076e+02     3.9080e+00     4.7173e+01     2.1131e+01      1.919e+02     2.2406e-02     2.7497e-03     6.882155e-01          1.1693e+00     1.1622e+01     5.4322e+00     

