# Kona Param. Contn. convergence history (opt tol = 1.500000e-04 | feas tol = 1.504332e-04)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      0.000e+00      0.000e+00     1.5000e+03     0.0000e+00     1.5043e+03     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.0000e+03     0.0000e+00     9.9000e+02     

      1         0        10     -1.125e+03     -1.098e+03     1.5000e+03     9.7526e-01     1.5043e+03     -2.747e-01     1.0249e-03     7.4319e-01     9.995000e-01          1.0000e+03     3.5621e-01     9.9000e+02     
      1         1        17     -1.124e+03      7.571e+00     1.5000e+03     7.4991e+00     1.5043e+03      1.614e-03     4.3049e-03     2.4088e-05     9.995000e-01          1.0000e+03     4.9523e+00     9.9000e+02     

      2         0        33     -1.035e+04     -1.011e+04     1.5004e+03     8.9565e+00     1.5039e+03     -2.331e+01     9.5845e-02     6.8311e+00     9.954040e-01          1.0002e+03     3.2755e+00     9.8995e+02     
      2         1        42     -1.039e+04      4.727e+01     1.5003e+03     7.0545e+01     1.5035e+03      1.655e-01     5.4168e-03     3.0828e-03     9.954040e-01          1.0002e+03     4.6668e+01     9.8979e+02     

      3         0        51     -3.524e+04     -3.446e+04     1.5010e+03     2.9960e+01     1.5006e+03     -2.680e+02     1.9226e+00     2.3065e+01     9.844597e-01          1.0002e+03     1.0845e+01     9.8867e+02     
      3         1        60     -3.548e+04     -6.507e+01     1.5004e+03     2.9606e+02     1.4976e+03      7.935e+00     5.3997e-01     8.6772e-02     9.844597e-01          9.9968e+02     1.9876e+02     9.8723e+02     

      4         0        90     -6.261e+04     -6.135e+04     1.4997e+03     5.0614e+01     1.4862e+03     -7.371e+02     1.4098e+01     4.0073e+01     9.727596e-01          9.9887e+02     1.5194e+01     9.8017e+02     
      4         1        99     -6.280e+04     -1.562e+03     1.4984e+03     9.9561e+02     1.4785e+03      2.163e+02     5.6347e+00     2.7086e-01     9.727596e-01          9.9777e+02     6.8767e+02     9.7483e+02     

      5         0       137     -6.461e+04     -6.332e+04     1.4985e+03     5.1894e+01     1.4488e+03      4.982e+02     5.1887e+01     4.0125e+01     9.720049e-01          9.9815e+02     1.3740e+01     9.5259e+02     
      5         1       146     -6.458e+04     -4.125e+03     1.4984e+03     1.8647e+03     1.4486e+03      1.335e+03     3.8266e-01     5.0488e-01     9.720049e-01          9.9763e+02     1.3083e+03     9.5246e+02     

      6         0       167     -6.606e+04     -6.471e+04     1.4987e+03     5.3942e+01     1.4393e+03      1.026e+03     6.1601e+01     4.0745e+01     9.713810e-01          9.9804e+02     1.5545e+01     9.4549e+02     
      6         1       176     -6.605e+04     -5.048e+03     1.4980e+03     2.1826e+03     1.4388e+03      1.910e+03     4.9859e-01     4.7981e-01     9.713810e-01          9.9749e+02     1.5339e+03     9.4515e+02     

      7         0       197     -6.730e+04     -6.594e+04     1.4985e+03     5.4648e+01     1.4286e+03      1.747e+03     7.2523e+01     4.1183e+01     9.708524e-01          9.9795e+02     1.5205e+01     9.3750e+02     
      7         1       206     -6.730e+04     -6.069e+03     1.4979e+03     2.5307e+03     1.4279e+03      2.669e+03     7.0130e-01     6.0265e-01     9.708524e-01          9.9737e+02     1.7809e+03     9.3701e+02     

      8         0       227     -6.848e+04     -6.709e+04     1.4984e+03     5.5703e+01     1.4159e+03      2.775e+03     8.5544e+01     4.1510e+01     9.703524e-01          9.9787e+02     1.5505e+01     9.2798e+02     
      8         1       236     -6.848e+04     -7.289e+03     1.4977e+03     2.9403e+03     1.4151e+03      3.738e+03     8.9698e-01     7.0608e-01     9.703524e-01          9.9726e+02     2.0713e+03     9.2735e+02     

      9         0       257     -6.966e+04     -6.825e+04     1.4983e+03     5.6603e+01     1.4004e+03      4.290e+03     1.0159e+02     4.1736e+01     9.698524e-01          9.9780e+02     1.5561e+01     9.1624e+02     
      9         1       266     -6.966e+04     -8.793e+03     1.4976e+03     3.4385e+03     1.3993e+03      5.302e+03     1.1423e+00     8.6196e-01     9.698524e-01          9.9715e+02     2.4245e+03     9.1544e+02     

     10         0       287     -7.085e+04     -6.941e+04     1.4983e+03     5.7567e+01     1.3816e+03      6.491e+03     1.2104e+02     4.1846e+01     9.693524e-01          9.9772e+02     1.5706e+01     9.0201e+02     
     10         1       296     -7.084e+04     -1.062e+04     1.4974e+03     4.0330e+03     1.3803e+03      7.561e+03     1.4263e+00     1.0524e+00     9.693524e-01          9.9704e+02     2.8458e+03     9.0103e+02     

     11         0       317     -7.203e+04     -7.061e+04     1.4982e+03     5.8596e+01     1.3595e+03      9.596e+03     1.4408e+02     4.1857e+01     9.688524e-01          9.9765e+02     1.5810e+01     8.8522e+02     
     11         1       328     -7.196e+04     -1.257e+04     1.4968e+03     4.6448e+03     1.3593e+03      1.056e+04     6.4165e-01     1.9016e-01     9.688524e-01          9.9689e+02     3.2775e+03     8.8500e+02     

     12         0       349     -7.315e+04     -7.181e+04     1.4979e+03     6.0654e+01     1.3368e+03      1.339e+04     1.6822e+02     4.1866e+01     9.683524e-01          9.9759e+02     1.4685e+01     8.6786e+02     
     12         1       360     -7.313e+04     -1.484e+04     1.4965e+03     5.3308e+03     1.3358e+03      1.438e+04     1.0040e+00     1.7199e-01     9.683524e-01          9.9676e+02     3.7626e+03     8.6752e+02     

     13         0       381     -7.431e+04     -7.308e+04     1.4977e+03     6.7568e+01     1.3113e+03      1.822e+04     1.9482e+02     4.1790e+01     9.678524e-01          9.9751e+02     2.2529e+01     8.4881e+02     
     13         1       392     -7.430e+04     -1.729e+04     1.4965e+03     6.0653e+03     1.3108e+03      1.925e+04     1.4812e+00     2.9920e-01     9.678524e-01          9.9665e+02     4.2819e+03     8.4839e+02     

     14         0       413     -7.551e+04     -7.433e+04     1.4977e+03     7.9204e+01     1.2845e+03      2.423e+04     2.2356e+02     4.1627e+01     9.673446e-01          9.9744e+02     3.5968e+01     8.2824e+02     
     14         1       424     -7.550e+04     -1.999e+04     1.4962e+03     6.8283e+03     1.2832e+03      2.525e+04     1.8838e+00     2.8857e-01     9.673446e-01          9.9653e+02     4.8213e+03     8.2786e+02     

     15         0       445     -7.676e+04     -7.565e+04     1.4975e+03     9.4955e+01     1.2549e+03      3.160e+04     2.5449e+02     4.1383e+01     9.668131e-01          9.9736e+02     5.1137e+01     8.0613e+02     
     15         1       458     -7.694e+04     -2.289e+04     1.4957e+03     7.6223e+03     1.2551e+03      3.259e+04     1.0599e+00     3.2583e-01     9.668131e-01          9.9640e+02     5.3836e+03     8.0578e+02     

     16         0       479     -7.829e+04     -7.724e+04     1.4973e+03     1.1557e+02     1.2247e+03      4.057e+04     2.8777e+02     4.1114e+01     9.662447e-01          9.9730e+02     6.8867e+01     7.8230e+02     
     16         1       492     -7.830e+04     -2.594e+04     1.4954e+03     8.4534e+03     1.2246e+03      4.157e+04     8.0859e-01     4.0853e-01     9.662447e-01          9.9627e+02     5.9719e+03     7.8196e+02     

     17         0       513     -7.977e+04     -7.875e+04     1.4972e+03     1.4269e+02     1.1917e+03      5.150e+04     3.2393e+02     4.0775e+01     9.656260e-01          9.9721e+02     9.0441e+01     7.5652e+02     
     17         1       526     -7.977e+04     -2.925e+04     1.4952e+03     9.3112e+03     1.1916e+03      5.245e+04     6.0593e-01     4.3714e-01     9.656260e-01          9.9612e+02     6.5786e+03     7.5632e+02     

     18         0       547     -8.141e+04     -8.042e+04     1.4971e+03     1.7711e+02     1.1561e+03      6.477e+04     3.6320e+02     4.0378e+01     9.649399e-01          9.9712e+02     1.1664e+02     7.2864e+02     
     18         1       560     -8.141e+04     -3.287e+04     1.4949e+03     1.0196e+04     1.1562e+03      6.563e+04     4.8313e-01     4.4882e-01     9.649399e-01          9.9595e+02     7.2040e+03     7.2862e+02     

     19         0       581     -8.326e+04     -8.230e+04     1.4970e+03     2.2112e+02     1.1175e+03      8.086e+04     4.0605e+02     3.9924e+01     9.641656e-01          9.9702e+02     1.4925e+02     6.9838e+02     
     19         1       594     -8.326e+04     -3.685e+04     1.4946e+03     1.1106e+04     1.1178e+03      8.158e+04     5.1858e-01     4.5199e-01     9.641656e-01          9.9576e+02     7.8471e+03     6.9857e+02     

     20         0       611     -8.540e+04     -8.446e+04     1.4968e+03     2.7865e+02     1.0755e+03      1.004e+05     4.5316e+02     3.9416e+01     9.632744e-01          9.9691e+02     1.9119e+02     6.6539e+02     
     20         1       624     -8.540e+04     -4.128e+04     1.4943e+03     1.2043e+04     1.0760e+03      1.010e+05     6.6692e-01     4.8089e-01     9.632744e-01          9.9553e+02     8.5083e+03     6.6573e+02     

     21         0       639     -8.789e+04     -8.695e+04     1.4967e+03     3.4907e+02     1.0297e+03      1.243e+05     5.0528e+02     3.8820e+01     9.622442e-01          9.9682e+02     2.4196e+02     6.2912e+02     
     21         1       652     -8.787e+04     -4.623e+04     1.4939e+03     1.2985e+04     1.0305e+03      1.246e+05     1.1677e+00     4.5779e-01     9.622442e-01          9.9526e+02     9.1724e+03     6.2986e+02     

     22         0       671     -9.075e+04     -8.980e+04     1.4964e+03     4.3771e+02     9.7923e+02      1.535e+05     5.6314e+02     3.8118e+01     9.610352e-01          9.9657e+02     3.0537e+02     5.8908e+02     
     22         1       684     -9.076e+04     -5.178e+04     1.4934e+03     1.3917e+04     9.8086e+02      1.531e+05     2.1193e+00     4.3806e-01     9.610352e-01          9.9494e+02     9.8289e+03     5.9062e+02     

     23         0       705     -9.436e+04     -9.341e+04     1.4962e+03     5.7337e+02     9.2318e+02      1.892e+05     6.2860e+02     3.7364e+01     9.595368e-01          9.9636e+02     4.0202e+02     5.4514e+02     
     23         1       718     -9.437e+04     -5.829e+04     1.4929e+03     1.4839e+04     9.2514e+02      1.883e+05     2.7322e+00     3.8558e-01     9.595368e-01          9.9453e+02     1.0474e+04     5.4710e+02     

     24         0       739     -9.884e+04     -9.783e+04     1.4958e+03     7.4455e+02     8.5950e+02      2.335e+05     7.0295e+02     3.6404e+01     9.576744e-01          9.9605e+02     5.2369e+02     4.9619e+02     
     24         1       752     -9.885e+04     -6.603e+04     1.4922e+03     1.5707e+04     8.6193e+02      2.318e+05     3.7027e+00     3.4867e-01     9.576744e-01          9.9400e+02     1.1075e+04     4.9880e+02     

     25         0       773     -1.045e+05     -1.034e+05     1.4953e+03     9.6617e+02     7.8587e+02      2.883e+05     7.8800e+02     3.5111e+01     9.553187e-01          9.9562e+02     6.8088e+02     4.4207e+02     
     25         1       786     -1.045e+05     -7.544e+04     1.4913e+03     1.6466e+04     7.8895e+02      2.853e+05     5.2506e+00     3.8664e-01     9.553187e-01          9.9333e+02     1.1583e+04     4.4569e+02     

     26         0       807     -1.118e+05     -1.107e+05     1.4946e+03     1.2458e+03     7.0005e+02      3.560e+05     8.8555e+02     3.3507e+01     9.522912e-01          9.9506e+02     8.7799e+02     3.8319e+02     
     26         1       820     -1.119e+05     -8.701e+04     1.4901e+03     1.7041e+04     7.0453e+02      3.509e+05     7.4871e+00     5.6600e-01     9.522912e-01          9.9246e+02     1.1930e+04     3.8838e+02     

     27         0       839     -1.215e+05     -1.202e+05     1.4936e+03     1.6361e+03     6.0181e+02      4.414e+05     1.0026e+03     3.1322e+01     9.482469e-01          9.9422e+02     1.1459e+03     3.1809e+02     
     27         1       852     -1.216e+05     -1.013e+05     1.4885e+03     1.7311e+04     6.1015e+02      4.315e+05     1.2027e+01     9.6153e-01     9.482469e-01          9.9126e+02     1.2027e+04     3.2652e+02     

     28         0       871     -1.365e+05     -1.347e+05     1.4923e+03     2.3407e+03     4.9574e+02      5.488e+05     1.1558e+03     2.8569e+01     9.421769e-01          9.9299e+02     1.6199e+03     2.4676e+02     
     28         1       884     -1.365e+05     -1.208e+05     1.4860e+03     1.7105e+04     5.0768e+02      5.331e+05     1.6819e+01     1.7630e+00     9.421769e-01          9.8941e+02     1.1763e+04     2.5812e+02     

     29         0       903     -1.613e+05     -1.582e+05     1.4896e+03     3.4980e+03     3.9257e+02      6.882e+05     1.3743e+03     2.4883e+01     9.321623e-01          9.9060e+02     2.3893e+03     1.6393e+02     
     29         1       916     -1.611e+05     -1.491e+05     1.4814e+03     1.5960e+04     4.0999e+02      6.582e+05     2.9936e+01     3.3459e+00     9.321623e-01          9.8598e+02     1.0835e+04     1.8304e+02     

     30         0       950     -2.000e+05     -1.943e+05     1.4843e+03     4.4187e+03     3.5028e+02      8.075e+05     1.5905e+03     2.2315e+01     9.167647e-01          9.8600e+02     2.9928e+03     9.5834e+01     
     30         1       963     -1.995e+05     -1.884e+05     1.4726e+03     1.4003e+04     3.5904e+02      7.737e+05     4.3167e+01     6.1621e+00     9.167647e-01          9.7930e+02     9.3214e+03     1.1981e+02     

     31         0      1003     -2.675e+05     -2.559e+05     1.4745e+03     5.4280e+03     3.6910e+02      9.084e+05     1.8758e+03     2.1615e+01     8.904893e-01          9.7753e+02     3.6484e+03     1.2068e+02     
     31         1      1020     -2.669e+05     -2.501e+05     1.4441e+03     1.0926e+04     3.7085e+02      8.581e+05     5.4246e+01     1.4772e+00     8.904893e-01          9.5808e+02     7.3615e+03     1.2148e+02     

     32         0      1055     -3.048e+05     -2.872e+05     1.4614e+03     1.6283e+03     3.8518e+02      8.891e+05     1.4610e+03     1.8817e+01     8.763714e-01          9.6758e+02     1.0862e+03     1.3670e+02     
     32         1      1072     -3.041e+05     -2.835e+05     1.4347e+03     1.0137e+04     3.7965e+02      8.838e+05     2.1540e+01     3.7802e+00     8.763714e-01          9.5059e+02     6.7825e+03     1.3622e+02     

     33         0      1136     -3.677e+05     -3.394e+05     1.4427e+03     2.1830e+03     4.2599e+02      9.140e+05     1.5846e+03     1.6390e+01     8.537706e-01          9.5238e+02     1.4508e+03     1.6202e+02     
     33         1      1157     -3.670e+05     -3.363e+05     1.4186e+03     8.5929e+03     4.2383e+02      9.073e+05     1.7280e+01     3.3030e+00     8.537706e-01          9.3734e+02     5.7105e+03     1.6213e+02     

     34         0      1241     -4.736e+05     -4.187e+05     1.4035e+03     2.7351e+03     5.1089e+02      9.336e+05     1.7641e+03     1.4362e+01     8.156482e-01          9.2006e+02     1.7974e+03     2.0523e+02     
     34         1      1268     -4.714e+05     -4.137e+05     1.3767e+03     6.7360e+03     5.0794e+02      9.209e+05     2.0260e+01     4.2097e+00     8.156482e-01          9.0400e+02     4.4083e+03     2.0474e+02     

     35         0      1358     -6.403e+05     -5.206e+05     1.3138e+03     2.9563e+03     6.4046e+02      9.131e+05     1.9480e+03     2.2905e+01     7.530996e-01          8.4706e+02     1.9059e+03     2.7348e+02     
     35         1      1399     -6.363e+05     -5.131e+05     1.2895e+03     4.8721e+03     6.3433e+02      9.023e+05     2.3106e+01     1.2580e+01     7.530996e-01          8.3409e+02     3.1191e+03     2.7182e+02     

     36         0      1489     -7.565e+05     -5.520e+05     1.1705e+03     1.7121e+03     7.0402e+02      8.219e+05     1.6654e+03     2.8831e+01     6.894583e-01          7.3986e+02     1.0870e+03     3.2316e+02     
     36         1      1534     -7.583e+05     -5.518e+05     1.1624e+03     3.6791e+03     7.0346e+02      8.248e+05     4.2553e+01     2.3997e+01     6.894583e-01          7.3913e+02     2.3392e+03     3.2280e+02     

     37         0      1624     -8.392e+05     -5.615e+05     1.0520e+03     1.0375e+03     7.3340e+02      7.282e+05     1.4340e+03     5.4998e+01     6.296556e-01          6.5302e+02     6.4915e+02     3.5864e+02     
     37         1      1669     -8.281e+05     -5.418e+05     1.0270e+03     2.8499e+03     7.2585e+02      7.306e+05     4.5067e+01     3.4870e+01     6.296556e-01          6.3897e+02     1.7788e+03     3.5360e+02     

     38         0      1759     -8.474e+05     -5.361e+05     9.8984e+02     3.2322e+02     7.2722e+02      6.847e+05     1.1325e+03     4.5619e+01     6.049602e-01          6.1197e+02     1.8853e+02     3.6188e+02     
     38         1      1804     -8.331e+05     -5.165e+05     9.6654e+02     2.5727e+03     7.1641e+02      6.862e+05     5.0171e+01     2.9630e+01     6.049602e-01          5.9805e+02     1.6131e+03     3.5582e+02     

     39         0      1894     -8.448e+05     -5.089e+05     9.3475e+02     2.6576e+02     7.1610e+02      6.446e+05     1.0793e+03     4.1855e+01     5.823876e-01          5.7337e+02     1.5178e+02     3.6155e+02     
