# Kona Param. Contn. convergence history (opt tol = 1.584201e-09 | feas tol = 9.948392e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      6.565e-03      6.565e-03     1.5842e-02     0.0000e+00     9.9484e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          8.7891e-03     0.0000e+00     1.1000e+01     

      1         0         8      6.565e-03      4.981e+00     1.6706e-02     4.9997e-01     9.9484e+01      1.254e-03     2.5180e-04     2.5130e-05     9.994974e-01          9.7943e-03     5.5283e-02     1.1000e+01     
      1         1        49      6.565e-03      4.983e+00     1.6706e-02     5.0022e-01     9.9484e+01      1.254e-03     9.6832e-07     4.2486e-07     9.994974e-01          9.7946e-03     5.5310e-02     1.1000e+01     

      2         0        58      6.562e-03      9.125e+01     3.9882e-02     9.1717e+00     9.9475e+01      4.238e-01     7.5592e-02     7.4769e-03     9.907888e-01          2.7251e-02     1.0141e+00     1.0999e+01     
      2         1        71      6.560e-03      9.186e+01     4.0077e-02     9.2329e+00     9.9398e+01      4.267e-01     5.9258e-05     1.3922e-04     9.907888e-01          2.7371e-02     1.0208e+00     1.0990e+01     

      3         0        80      6.554e-03      1.768e+02     6.6640e-02     1.7769e+01     9.9239e+01      1.599e+00     7.3611e-02     5.9214e-03     9.823087e-01          4.4556e-02     1.9641e+00     1.0972e+01     
      3         1        93      6.551e-03      1.771e+02     6.6730e-02     1.7802e+01     9.9163e+01      1.617e+00     2.1856e-04     3.9381e-04     9.823087e-01          4.4622e-02     1.9676e+00     1.0964e+01     

      4         0       102      6.541e-03      2.644e+02     9.4806e-02     2.6582e+01     9.8844e+01      3.697e+00     7.8758e-02     4.9991e-03     9.735983e-01          6.2366e-02     2.9369e+00     1.0928e+01     
      4         1       127      6.539e-03      2.645e+02     9.4864e-02     2.6589e+01     9.8763e+01      3.745e+00     1.6279e-04     7.4139e-04     9.735983e-01          6.2440e-02     2.9373e+00     1.0919e+01     

      5         0       193      6.523e-03      3.587e+02     1.2580e-01     3.6059e+01     9.8239e+01      7.190e+00     9.3361e-02     4.2792e-03     9.641217e-01          8.1822e-02     3.9810e+00     1.0860e+01     
      5         1       210      6.520e-03      3.584e+02     1.2578e-01     3.6032e+01     9.8143e+01      7.297e+00     3.1002e-04     5.5959e-04     9.641217e-01          8.1889e-02     3.9775e+00     1.0849e+01     

      6         0       284      6.497e-03      4.640e+02     1.6111e-01     4.6642e+01     9.7324e+01      1.307e+01     1.2071e-01     3.2845e-03     9.532727e-01          1.0390e-01     5.1437e+00     1.0757e+01     
      6         1       301      6.492e-03      4.631e+02     1.6096e-01     4.6558e+01     9.7202e+01      1.330e+01     4.8734e-04     8.4838e-04     9.532727e-01          1.0393e-01     5.1336e+00     1.0743e+01     

      7         0       371      6.456e-03      5.851e+02     2.0307e-01     5.8822e+01     9.5922e+01      2.346e+01     1.6899e-01     1.2498e-03     9.402055e-01          1.3008e-01     6.4762e+00     1.0600e+01     
      7         1       388      6.449e-03      5.831e+02     2.0267e-01     5.8625e+01     9.5755e+01      2.397e+01     7.5693e-04     1.2768e-03     9.402055e-01          1.3000e-01     6.4533e+00     1.0581e+01     

      8         0       462      6.391e-03      7.273e+02     2.5508e-01     7.3129e+01     9.3707e+01      4.318e+01     2.5487e-01     6.4315e-03     9.235695e-01          1.6244e-01     8.0308e+00     1.0352e+01     
      8         1       479      6.380e-03      7.230e+02     2.5412e-01     7.2692e+01     9.3468e+01      4.434e+01     1.2002e-03     1.9366e-03     9.235695e-01          1.6209e-01     7.9810e+00     1.0326e+01     

      9         0       549      6.280e-03      8.944e+02     3.2252e-01     8.9944e+01     9.0048e+01      8.426e+01     4.1045e-01     2.7750e-02     9.009340e-01          2.0430e-01     9.8370e+00     9.9454e+00     
      9         1       566      6.261e-03      8.847e+02     3.2027e-01     8.8975e+01     8.9700e+01      8.694e+01     1.9997e-03     3.0625e-03     9.009340e-01          2.0326e-01     9.7291e+00     9.9079e+00     

     10         0       640      6.073e-03      1.080e+03     4.1504e-01     1.0868e+02     8.3640e+01      1.799e+02     6.8361e-01     1.0124e-01     8.672849e-01          2.6161e-01     1.1803e+01     9.2372e+00     
     10         1       657      6.036e-03      1.059e+03     4.0970e-01     1.0652e+02     8.3183e+01      1.855e+02     3.7012e-03     5.0661e-03     8.672849e-01          2.5875e-01     1.1572e+01     9.1896e+00     

     11         0       666      5.709e-03      1.205e+03     5.2010e-01     1.2126e+02     7.4190e+01      3.678e+02     6.3071e-01     2.4237e-01     8.231308e-01          3.2656e-01     1.3043e+01     8.2021e+00     
     11         1       699      5.657e-03      1.177e+03     5.1355e-01     1.1851e+02     7.4017e+01      3.710e+02     3.7231e-03     4.9044e-03     8.231308e-01          3.2284e-01     1.2766e+01     8.1872e+00     

     12         0       708      4.970e-03      1.214e+03     6.6996e-01     1.2245e+02     5.8961e+01      7.598e+02     1.4954e-01     7.5215e-01     7.505768e-01          4.1785e-01     1.2949e+01     6.5442e+00     
     12         1       753      4.843e-03      1.186e+03     6.5425e-01     1.1955e+02     5.9732e+01      7.408e+02     1.4805e-02     5.1919e-03     7.505768e-01          4.0995e-01     1.2719e+01     6.6326e+00     

     13         0       762      3.835e-03      1.058e+03     7.9198e-01     1.0691e+02     4.4965e+01      1.159e+03     1.1978e+00     8.9790e-01     6.696921e-01          4.9651e-01     1.1153e+01     5.0223e+00     
     13         1       795      3.753e-03      1.063e+03     7.7193e-01     1.0746e+02     4.6431e+01      1.118e+03     3.1033e-02     4.6114e-03     6.696921e-01          4.8262e-01     1.1298e+01     5.1800e+00     

