# Kona Param. Contn. convergence history (opt tol = 2.500000e-07 | feas tol = 7.913438e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      3.125e+00      3.125e+00     2.5000e+00     0.0000e+00     7.9134e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          5.0000e-01     0.0000e+00     1.2500e+01     

      1         0        10      3.121e+00      7.076e+00     2.4439e+00     4.9721e-01     7.9136e+01      3.222e-03     3.2219e-04     3.3519e-05     9.993685e-01          5.0284e-01     7.8934e-02     1.2502e+01     
      1         1        27      3.121e+00      7.078e+00     2.4439e+00     4.9753e-01     7.9136e+01      3.222e-03     4.9718e-08     1.4362e-11     9.993685e-01          5.0285e-01     7.8992e-02     1.2501e+01     

      2         0        40      3.094e+00      3.449e+01     2.1863e+00     3.9465e+00     7.9144e+01      9.447e-02     1.5786e-02     1.6341e-03     9.949935e-01          5.2248e-01     6.2663e-01     1.2512e+01     
      2         1        57      3.099e+00      3.460e+01     2.1855e+00     3.9600e+00     7.9118e+01      9.462e-02     1.7775e-05     1.6261e-08     9.949935e-01          5.2266e-01     6.2870e-01     1.2499e+01     

      3         0        74      3.083e+00      6.095e+01     2.1963e+00     7.2767e+00     7.9079e+01      2.961e-01     1.4360e-02     1.2500e-03     9.908153e-01          5.4149e-01     1.1548e+00     1.2487e+01     
      3         1        95      3.087e+00      6.102e+01     2.1944e+00     7.2860e+00     7.9058e+01      2.969e-01     6.4698e-08     8.1850e-11     9.908153e-01          5.4147e-01     1.1554e+00     1.2477e+01     

      4         0       112      3.078e+00      8.782e+01     2.4481e+00     1.0660e+01     7.8975e+01      6.193e-01     1.4886e-02     1.2000e-03     9.865821e-01          5.6269e-01     1.6882e+00     1.2446e+01     
      4         1       133      3.082e+00      8.786e+01     2.4413e+00     1.0667e+01     7.8954e+01      6.211e-01     4.0496e-07     2.9789e-08     9.865821e-01          5.6004e-01     1.6875e+00     1.2436e+01     

      5         0       150      3.081e+00      1.152e+02     2.8631e+00     1.4111e+01     7.8826e+01      1.079e+00     1.5587e-02     1.2717e-03     9.822665e-01          8.8103e-01     2.2274e+00     1.2385e+01     
      5         1       171      3.085e+00      1.152e+02     2.8496e+00     1.4115e+01     7.8804e+01      1.082e+00     5.1778e-06     2.1185e-06     9.822665e-01          8.7212e-01     2.2254e+00     1.2376e+01     

      6         0       188      3.091e+00      1.434e+02     3.3649e+00     1.7674e+01     7.8627e+01      1.701e+00     1.6762e-02     1.4808e-03     9.778031e-01          1.1882e+00     2.7771e+00     1.2305e+01     
      6         1       217      3.096e+00      1.434e+02     3.3443e+00     1.7675e+01     7.8604e+01      1.707e+00     1.5344e-05     1.1251e-07     9.778031e-01          1.1763e+00     2.7737e+00     1.2296e+01     

      7         0       234      3.110e+00      1.727e+02     3.9023e+00     2.1392e+01     7.8373e+01      2.528e+00     1.8517e-02     1.8048e-03     9.731236e-01          1.4819e+00     3.3419e+00     1.2203e+01     
      7         1       263      3.116e+00      1.727e+02     3.8740e+00     2.1389e+01     7.8348e+01      2.537e+00     3.9507e-05     5.5811e-07     9.731236e-01          1.4667e+00     3.3369e+00     1.2195e+01     

      8         0       280      3.138e+00      2.035e+02     4.4422e+00     2.5313e+01     7.8055e+01      3.621e+00     2.0791e-02     2.2797e-03     9.681504e-01          1.7588e+00     3.9262e+00     1.2078e+01     
      8         1       309      3.144e+00      2.034e+02     4.4057e+00     2.5305e+01     7.8029e+01      3.635e+00     4.3415e-05     9.6979e-07     9.681504e-01          1.7401e+00     3.9196e+00     1.2070e+01     

      9         0       326      3.176e+00      2.363e+02     4.9601e+00     2.9491e+01     7.7662e+01      5.071e+00     2.4026e-02     2.8896e-03     9.627887e-01          2.0146e+00     4.5353e+00     1.1928e+01     
      9         1       355      3.182e+00      2.361e+02     4.9150e+00     2.9477e+01     7.7634e+01      5.095e+00     9.0928e-05     3.0693e-06     9.627887e-01          1.9922e+00     4.5267e+00     1.1921e+01     

     10         0       372      3.218e+00      2.712e+02     5.4345e+00     3.3974e+01     7.7180e+01      7.014e+00     2.8440e-02     3.6384e-03     9.569409e-01          2.2439e+00     5.1726e+00     1.1751e+01     
     10         1       401      3.230e+00      2.711e+02     5.3802e+00     3.3953e+01     7.7149e+01      7.050e+00     1.2361e-04     7.1604e-06     9.569409e-01          2.2171e+00     5.1618e+00     1.1744e+01     

     11         0       422      3.288e+00      3.089e+02     5.8436e+00     3.8815e+01     7.6588e+01      9.647e+00     3.3338e-02     4.7515e-03     9.504865e-01          2.4372e+00     5.8415e+00     1.1543e+01     
     11         1       443      3.289e+00      3.086e+02     5.7805e+00     3.8782e+01     7.6554e+01      9.704e+00     3.3433e-05     1.4802e-05     9.504865e-01          2.4079e+00     5.8281e+00     1.1538e+01     

     12         0       464      3.358e+00      3.502e+02     6.1728e+00     4.4157e+01     7.5848e+01      1.334e+01     4.2023e-02     6.8320e-03     9.431496e-01          2.5930e+00     6.5577e+00     1.1300e+01     
     12         1       493      3.359e+00      3.498e+02     6.1007e+00     4.4105e+01     7.5808e+01      1.343e+01     8.6241e-05     2.3664e-06     9.431496e-01          2.5595e+00     6.5406e+00     1.1296e+01     

     13         0       514      3.439e+00      3.952e+02     6.3920e+00     4.9997e+01     7.4926e+01      1.859e+01     5.2761e-02     8.7217e-03     9.347938e-01          2.6973e+00     7.3188e+00     1.1025e+01     
     13         1       543      3.440e+00      3.945e+02     6.3141e+00     4.9918e+01     7.4878e+01      1.873e+01     2.1820e-04     8.1757e-06     9.347938e-01          2.6612e+00     7.2939e+00     1.1017e+01     

     14         0       564      3.536e+00      4.450e+02     6.4839e+00     5.6500e+01     7.3741e+01      2.635e+01     6.8992e-02     1.0912e-02     9.249550e-01          2.7427e+00     8.1305e+00     1.0688e+01     
     14         1       593      3.531e+00      4.440e+02     6.4024e+00     5.6374e+01     7.3682e+01      2.659e+01     1.4370e-04     1.1153e-06     9.249550e-01          2.7055e+00     8.1030e+00     1.0690e+01     

     15         0       614      3.641e+00      5.004e+02     6.4224e+00     6.3770e+01     7.2180e+01      3.834e+01     9.3744e-02     1.5568e-02     9.130438e-01          2.7195e+00     9.0122e+00     1.0300e+01     
     15         1       643      3.631e+00      4.988e+02     6.3411e+00     6.3566e+01     7.2105e+01      3.874e+01     6.0740e-04     9.0291e-05     9.130438e-01          2.6826e+00     8.9736e+00     1.0303e+01     

     16         0       664      3.748e+00      5.609e+02     6.1805e+00     7.1785e+01     7.0077e+01      5.753e+01     1.2866e-01     2.3223e-02     8.982780e-01          2.6161e+00     9.9465e+00     9.8313e+00     
     16         1       705      3.737e+00      5.583e+02     6.1094e+00     7.1451e+01     6.9981e+01      5.821e+01     3.2675e-05     1.9203e-10     8.982780e-01          2.5833e+00     9.8950e+00     9.8406e+00     

     17         0       726      3.860e+00      6.254e+02     5.7378e+00     8.0434e+01     6.7145e+01      8.986e+01     1.7994e-01     3.7690e-02     8.792155e-01          2.4231e+00     1.0920e+01     9.2619e+00     
     17         1       767      3.842e+00      6.211e+02     5.6884e+00     7.9874e+01     6.7028e+01      9.094e+01     8.7939e-05     1.0926e-09     8.792155e-01          2.4002e+00     1.0842e+01     9.2734e+00     

     18         0       788      3.962e+00      6.886e+02     5.0741e+00     8.9147e+01     6.2906e+01      1.472e+02     2.4811e-01     7.1708e-02     8.533577e-01          2.1334e+00     1.1846e+01     8.5276e+00     
     18         1       829      3.938e+00      6.814e+02     5.0663e+00     8.8212e+01     6.2789e+01      1.486e+02     2.1226e-04     1.5505e-10     8.533577e-01          2.1284e+00     1.1733e+01     8.5525e+00     

     19         0       850      4.045e+00      7.361e+02     4.1795e+00     9.6256e+01     5.6555e+01      2.534e+02     3.0307e-01     1.5957e-01     8.159460e-01          1.7418e+00     1.2527e+01     7.5557e+00     
