# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
    0        0.47        0.47        264.654      0.000000     0     0
    1        2.78        3.25        264.183      0.003391     0     0
    2        2.45        5.70        263.267      0.024626     0     0
    3        2.83        8.53        262.304      0.047314     0     0
    4        2.85        11.39        260.664      0.063861     0     0
    5        2.72        14.10        257.85      0.070985     0     0
    6        2.86        16.96        254.233      0.073215     0     0
    7        2.74        19.71        250.12      0.074004     0     0
    8        3.07        22.78        245.419      0.074319     0     0
    9        3.11        25.89        240.119      0.074422     0     0
   10        3.45        29.34        234.204      0.074407     0     0
   11        3.48        32.82        227.663      0.074305     0     0
   12        3.49        36.31        220.486      0.074128     0     0
   13        3.74        40.04        212.662      0.073875     0     0
   14        3.73        43.78        204.18      0.073538     0     0
   15        3.97        47.75        195.026      0.073101     0     0
   16        3.97        51.72        185.183      0.072546     0     0
   17        4.49        56.22        174.627      0.071845     0     0
   18        5.05        61.27        163.324      0.070961     0     0
   19        5.41        66.68        151.221      0.069843     0     0
   20        4.98        71.66        138.23      0.068410     0     0
   21        5.25        76.91        124.309      0.066554     0     0
   22        6.85        83.76        109.138      0.064059     0     0
   23        6.96        90.72        92.2905      0.060524     0     0
   24        8.53        99.25        72.7099      0.054978     0     0
   25        14.18        113.43        46.2238      0.043325     0     0
   26        23.01        136.44        20.6402      0.025186     0     0
   27        22.75        159.19        21.5301      0.023876     0     0
   28        22.93        182.11        20.6729      0.021293     0     0
   29        22.93        205.04        20.0122      0.019656     0     0
   30        23.15        228.20        18.551      0.017250     0     0
   31        23.19        251.38        18.2424      0.016765     0     0
   32        23.18        274.57        17.9872      0.016259     0     0
   33        23.27        297.84        17.5075      0.016156     0     0
   34        23.30        321.13        16.6404      0.020484     0     0
   35        23.33        344.47        16.3825      0.020406     0     0
   36        23.23        367.70        16.1829      0.020091     0     0
   37        23.19        390.89        16.0007      0.019139     0     0
   38        23.29        414.18        15.8267      0.018843     0     0
   39        23.36        437.53        15.6071      0.018821     0     0
   40        23.26        460.79        15.3187      0.019863     0     0
   41        23.27        484.06        15.1143      0.019838     0     0
   42        23.31        507.38        14.8972      0.020337     0     0
   43        23.50        530.87        14.7916      0.018419     0     0
   44        23.57        554.44        14.617      0.019685     0     0
   45        23.79        578.24        14.5021      0.017958     0     0
   46        23.76        602.00        14.2903      0.018830     0     0
   47        23.84        625.84        14.2641      0.016173     0     0
   48        23.64        649.49        14.1714      0.016010     0     0
   49        23.72        673.21        14.0723      0.015583     0     0
   50        23.94        697.15        13.9463      0.016053     0     0
   51        23.71        720.85        13.8845      0.014830     0     0
   52        23.68        744.54        13.7929      0.015088     0     0
   53        23.74        768.27        13.7861      0.012863     0     0
   54        23.49        791.77        13.7002      0.014073     0     0
   55        23.60        815.36        13.6846      0.012583     0     0
   56        23.45        838.82        13.6385      0.012546     0     0
   57        23.40        862.22        13.6286      0.011389     0     0
   58        23.50        885.72        13.5457      0.012207     0     0
   59        23.17        908.89        13.5392      0.010535     0     0
   60        23.75        932.63        13.446      0.012066     0     0
   61        23.51        956.15        13.4528      0.010538     0     0
   62        23.51        979.66        13.3617      0.011820     0     0
   63        23.31        1002.97        13.323      0.011742     0     0
   64        23.30        1026.27        13.3131      0.010573     0     0
   65        23.59        1049.86        13.2399      0.011433     0     0
   66        23.57        1073.43        13.205      0.011455     0     0
   67        23.37        1096.80        13.2003      0.010263     0     0
   68        23.57        1120.38        13.1396      0.010974     0     0
   69        23.52        1143.90        13.1157      0.010768     0     0
   70        23.33        1167.23        13.1017      0.009961     0     0
   71        23.66        1190.88        13.0359      0.011069     0     0
