# Kona Param. Contn. convergence history (opt tol = 8.880456e-06 | feas tol = 3.712277e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0         1      6.188e+01      6.188e+01     8.8805e+01     0.0000e+00     3.7123e+01     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          5.2500e+01     0.0000e+00     1.3000e+01     

      1         0        10      5.785e+01      5.857e+01     8.5508e+01     1.9157e-01     3.7203e+01      3.130e-02     1.7613e-03     1.4055e-04     9.994806e-01          4.9813e+01     6.7528e-02     1.3134e+01     
      1         1        35      5.799e+01      5.871e+01     8.5631e+01     1.9199e-01     3.7200e+01      3.130e-02     5.9601e-06     1.7430e-06     9.994806e-01          4.9939e+01     6.8230e-02     1.3128e+01     

      2         0        60      4.829e+01      5.102e+01     7.7195e+01     7.2549e-01     3.7413e+01      1.107e-01     1.2621e-02     1.0324e-03     9.980397e-01          4.3155e+01     2.5930e-01     1.3471e+01     
      2         1        85      4.910e+01      5.184e+01     7.7975e+01     7.2864e-01     3.7393e+01      1.106e-01     8.7842e-05     1.8740e-05     9.980397e-01          4.3955e+01     2.6393e-01     1.3435e+01     

      3         0       118      4.094e+01      4.595e+01     7.0344e+01     1.3215e+00     3.7597e+01      1.888e-01     1.2511e-02     1.1292e-03     9.964486e-01          3.8119e+01     4.8344e-01     1.3738e+01     
      3         1       155      4.163e+01      4.666e+01     7.1038e+01     1.3272e+00     3.7577e+01      1.887e-01     7.9664e-06     1.0577e-06     9.964486e-01          3.8772e+01     4.8846e-01     1.3707e+01     

      4         0       192      3.528e+01      4.267e+01     6.4648e+01     1.9394e+00     3.7753e+01      2.613e-01     1.0548e-02     8.6574e-04     9.948289e-01          3.4095e+01     7.2076e-01     1.3956e+01     
      4         1       229      3.577e+01      4.317e+01     6.5178e+01     1.9419e+00     3.7737e+01      2.612e-01     1.9961e-05     1.6420e-06     9.948289e-01          3.4579e+01     7.2391e-01     1.3932e+01     

      5         0       266      3.058e+01      4.050e+01     5.9573e+01     2.5882e+00     3.7895e+01      3.324e-01     9.6714e-03     7.9980e-04     9.931327e-01          3.0644e+01     9.7340e-01     1.4144e+01     
      5         1       303      3.096e+01      4.089e+01     6.0015e+01     2.5905e+00     3.7881e+01      3.324e-01     3.5291e-05     1.9984e-06     9.931327e-01          3.1030e+01     9.7602e-01     1.4124e+01     

      6         0       340      2.670e+01      3.927e+01     5.5079e+01     3.2682e+00     3.8020e+01      4.034e-01     8.8750e-03     7.3786e-04     9.913662e-01          2.7695e+01     1.2410e+00     1.4306e+01     
      6         1       377      2.700e+01      3.958e+01     5.5450e+01     3.2703e+00     3.8008e+01      4.034e-01     4.7222e-05     2.2291e-06     9.913662e-01          2.8005e+01     1.2431e+00     1.4289e+01     

      7         0       414      2.342e+01      3.883e+01     5.1011e+01     3.9889e+00     3.8132e+01      4.769e-01     8.4416e-03     7.0388e-04     9.895036e-01          2.5111e+01     1.5267e+00     1.4448e+01     
      7         1       451      2.367e+01      3.908e+01     5.1334e+01     3.9909e+00     3.8121e+01      4.769e-01     5.4928e-05     2.4007e-06     9.895036e-01          2.5370e+01     1.5285e+00     1.4433e+01     

      8         0       488      2.059e+01      3.906e+01     4.7260e+01     4.7638e+00     3.8232e+01      5.555e-01     8.3447e-03     6.9745e-04     9.875102e-01          2.2800e+01     1.8356e+00     1.4573e+01     
      8         1       525      2.080e+01      3.928e+01     4.7551e+01     4.7656e+00     3.8221e+01      5.556e-01     6.2602e-05     2.5409e-06     9.875102e-01          2.3026e+01     1.8372e+00     1.4559e+01     

      9         0       562      1.812e+01      3.994e+01     4.3748e+01     5.6079e+00     3.8321e+01      6.426e-01     8.5410e-03     7.1686e-04     9.853461e-01          2.0701e+01     2.1735e+00     1.4684e+01     
      9         1       599      1.830e+01      4.013e+01     4.4021e+01     5.6096e+00     3.8310e+01      6.427e-01     7.8116e-05     3.2571e-06     9.853461e-01          2.0905e+01     2.1749e+00     1.4671e+01     

     10         0       640      1.594e+01      4.146e+01     4.0439e+01     6.5346e+00     3.8398e+01      7.418e-01     8.7767e-03     7.4086e-04     9.829758e-01          1.8890e+01     2.5454e+00     1.4782e+01     
     10         1       681      1.611e+01      4.163e+01     4.0698e+01     6.5364e+00     3.8387e+01      7.420e-01     9.5553e-06     7.6239e-08     9.829758e-01          1.9011e+01     2.5467e+00     1.4770e+01     

     11         0       722      1.400e+01      4.367e+01     3.7260e+01     7.5725e+00     3.8462e+01      8.593e-01     9.5176e-03     7.9777e-04     9.803261e-01          1.7309e+01     2.9626e+00     1.4868e+01     
     11         1       763      1.416e+01      4.383e+01     3.7516e+01     7.5741e+00     3.8450e+01      8.597e-01     1.1416e-05     4.5020e-08     9.803261e-01          1.7430e+01     2.9637e+00     1.4856e+01     

     12         0       804      1.229e+01      4.663e+01     3.4219e+01     8.7367e+00     3.8510e+01      1.002e+00     1.0395e-02     8.5860e-04     9.773543e-01          1.5785e+01     3.4309e+00     1.4941e+01     
     12         1       845      1.243e+01      4.677e+01     3.4471e+01     8.7380e+00     3.8498e+01      1.002e+00     1.3347e-05     5.1837e-08     9.773543e-01          1.5907e+01     3.4317e+00     1.4929e+01     

     13         0       886      1.077e+01      5.039e+01     3.1306e+01     1.0048e+01     3.8539e+01      1.178e+00     1.1514e-02     9.2708e-04     9.740005e-01          1.4316e+01     3.9581e+00     1.4999e+01     
