# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
    0        2.48        2.48        264.654      0.000000     0     0
    1        20.53        23.01        264.607      0.000138     0     0
    2        18.67        41.69        264.509      0.001268     0     0
    3        16.20        57.89        264.348      0.005040     0     0
    4        18.10        75.99        264.239      0.008014     0     0
    5        18.11        94.09        264.079      0.011619     0     0
    6        18.72        112.81        263.756      0.015402     0     0
    7        19.16        131.98        262.963      0.017767     0     0
    8        18.57        150.55        261.5      0.018472     0     0
    9        20.17        170.72        260.005      0.018627     0     0
   10        20.09        190.82        258.097      0.018690     0     0
   11        19.01        209.83        255.927      0.018714     0     0
   12        21.54        231.37        253.431      0.018723     0     0
   13        23.20        254.58        250.621      0.018722     0     0
   14        23.18        277.75        247.492      0.018716     0     0
   15        23.36        301.11        244.04      0.018705     0     0
   16        23.30        324.41        240.263      0.018689     0     0
   17        24.97        349.38        236.159      0.018669     0     0
   18        26.36        375.74        231.725      0.018643     0     0
   19        26.30        402.04        226.961      0.018611     0     0
   20        27.98        430.02        221.862      0.018573     0     0
   21        30.49        460.51        216.427      0.018526     0     0
   22        30.13        490.64        210.651      0.018471     0     0
   23        29.70        520.34        204.532      0.018406     0     0
   24        35.12        555.46        198.063      0.018329     0     0
   25        37.86        593.32        191.239      0.018237     0     0
   26        36.95        630.27        184.047      0.018130     0     0
   27        33.42        663.69        176.467      0.018003     0     0
   28        38.34        702.03        168.588      0.017856     0     0
   29        34.94        736.97        160.23      0.017681     0     0
   30        36.61        773.57        151.515      0.017475     0     0
   31        38.09        811.66        142.296      0.017228     0     0
   32        41.21        852.87        132.571      0.016930     0     0
   33        41.62        894.49        122.256      0.016567     0     0
   34        42.38        936.87        111.227      0.016117     0     0
   35        42.11        978.98        99.3392      0.015548     0     0
   36        43.27        1022.25        86.2193      0.014757     0     0
   37        44.06        1066.31        69.2926      0.013447     0     0
   38        45.02        1111.33        36.0413      0.009442     0     0
    0        24.58        1135.91        30.4666      0.009708     0   1960
    1        22.63        1158.54        29.0898      0.022695     0   1054
    2        23.42        1181.96        28.5295      0.019908     0   1857
    3        23.62        1205.58        27.4866      0.021585     0   1801
    4        23.73        1229.31        27.2767      0.023714     0   1933
    5        23.21        1252.52        26.4298      0.018653     0   1626
    6        23.54        1276.05        26.2585      0.021757     0   1824
    7        23.47        1299.52        25.6536      0.021510     0   1817
    8        23.78        1323.30        25.4541      0.022062     0   1854
    9        23.96        1347.26        25.0009      0.020120     0   1748
   10        23.55        1370.81        24.8005      0.020863     0   1852
   11        23.47        1394.27        24.4353      0.018600     0   1736
   12        23.62        1417.90        24.2543      0.019104     0   1856
   13        23.25        1441.15        23.9091      0.020692     0   1788
   14        23.33        1464.48        23.7749      0.021202     0   1854
   15        23.70        1488.17        23.4766      0.022847     0   1804
   16        23.74        1511.92        23.3458      0.023652     0   1841
   17        23.55        1535.46        23.0933      0.024742     0   1835
   18        23.67        1559.13        22.9715      0.025768     0   1825
   19        23.68        1582.81        22.7716      0.025996     0   1829
   39        1.48        1584.29        22.7716      0.025996     0   1829
